Localização,Latitude {N+/S-},Longitude {E+/W-},Zona Horaria {+/- GMT},Elevação {m},,,,,,,,,,,,,,,,,
São Paulo,-23.62,-46.65,-3,802,,,,,,,,,,,,,,,,,

Mês,Dia,Hora,TBS {C},TBU {C},T. Pto Orvalho {C},Pressao Atmosferica {kPa},Umidade {kg/kg},U. R. {%},Densidade do ar {kg/m3},Entalpia {BTU/LB},Velocidade do Vento {m/s},Direção do Vento {graus},Cobertura Total de Nuvens {decimas},Rad Horizontal Extraterreste {Wh/m2},Rad Global Horizontal {Wh/m2},Rad Direta {Wh/m2},Rad Direta Normal {Wh/m2},Rad Difusa Horizontal {Wh/m2},,,
4,5,14,20,18.5,17.5,92.6,0.014004593,87,1.076,55.5,4,180,10,1112,445,71,79,374,,,
4,5,15,20,18.5,17.5,92.6,0.014004593,87,1.076,55.5,5,180,10,972,389,62,82,327,,,
4,5,16,20,18.5,17.5,92.5,0.014020764,87,1.075,55.6,7,180,10,763,305,49,86,256,,,
4,5,17,21,18.5,17.1,92.5,0.013604221,80,1.072,55.5,6,180,10,497,199,32,94,167,,,
4,5,18,19.8,17.8,16.6,92.5,0.013169567,83,1.077,53.2,8,180,9,195,93,28,5,65,,,
4,5,19,19,17,15.7,92.6,0.012451556,83,1.083,50.6,8,180,8,2,1,0,2,1,,,
4,5,20,18.2,17.4,16.7,92.6,0.01329762,93,1.084,51.9,5,160,6,0,0,0,0,0,,,
4,5,21,18,17.4,16.8,92.7,0.01336583,95,1.086,51.9,5,170,9,0,0,0,0,0,,,
4,5,22,17.6,17,16.4,92.7,0.013018445,94,1.088,50.6,3,170,6,0,0,0,0,0,,,
4,5,23,17.5,17,16.5,92.8,0.01304543,95,1.090,50.5,4,150,4,0,0,0,0,0,,,
4,5,24,17.4,16.8,16.2,92.8,0.012833363,94,1.090,49.9,4,160,4,0,0,0,0,0,,,
4,6,1,17.2,16.7,16.2,92.7,0.012804722,95,1.090,49.6,3,150,5,0,0,0,0,0,,,
4,6,2,17.2,16.7,16.2,92.7,0.012804722,95,1.090,49.6,3,150,4,0,0,0,0,0,,,
4,6,3,17,16.5,16.0,92.7,0.012636987,95,1.091,49.0,3,150,6,0,0,0,0,0,,,
4,6,4,16.7,16.3,15.8,92.6,0.012526686,96,1.091,48.4,4,180,3,0,0,0,0,0,,,
4,6,5,16.6,16.2,15.7,92.6,0.012444416,96,1.092,48.1,3,140,3,0,0,0,0,0,,,
4,6,6,16.4,16,15.5,92.6,0.012281316,96,1.093,47.5,4,150,1,0,0,0,0,0,,,
4,6,7,16.4,16,15.5,92.6,0.012281316,96,1.093,47.5,3,140,9,49,24,7,32,17,,,
4,6,8,16.5,16,15.5,92.7,0.012226137,95,1.094,47.4,1,90,10,332,133,21,47,111,,,
4,6,9,16.8,16.5,16.1,92.7,0.012720067,97,1.092,49.0,2,150,10,620,248,40,60,208,,,
4,6,10,17.1,16.5,15.9,92.9,0.012567247,94,1.093,48.9,6,150,10,861,344,55,66,289,,,
4,6,11,18.5,17.5,16.7,92.8,0.013272394,91,1.086,52.1,8,150,9,1040,497,147,156,350,,,
4,6,12,19,17.4,16.3,92.8,0.01293496,86,1.084,51.8,5,150,9,1145,547,162,163,385,,,
4,6,13,19.2,17.2,15.9,92.7,0.012609335,83,1.083,51.2,6,150,10,1167,467,75,76,392,,,
4,6,14,20.6,17.6,15.8,92.7,0.012544951,76,1.078,52.4,5,160,10,1107,443,71,79,372,,,
4,6,15,21,17.5,15.5,92.6,0.012264312,72,1.076,52.1,4,140,8,967,530,236,312,294,,,
4,6,16,20.4,17.4,15.6,92.5,0.012398724,75,1.076,51.9,3,140,9,757,362,107,189,255,,,
4,6,17,20.3,17.5,15.8,92.5,0.012569774,77,1.077,52.2,7,160,10,492,197,31,92,165,,,
4,6,18,18.5,17,16.0,92.5,0.012673754,87,1.083,50.6,5,140,10,189,76,12,2,63,,,
4,6,19,18.3,17.3,16.5,92.5,0.0131417,91,1.083,51.6,6,140,10,1,1,0,0,0,,,
4,6,20,18.1,17.1,16.3,92.5,0.012967701,91,1.084,51.0,4,120,8,0,0,0,0,0,,,
4,6,21,17.2,16.3,15.6,92.5,0.012333154,92,1.088,48.4,3,110,9,0,0,0,0,0,,,
4,6,22,17,16,15.2,92.6,0.012032483,91,1.091,47.5,2,140,8,0,0,0,0,0,,,
4,6,23,16.5,15.5,14.7,92.6,0.011633301,91,1.093,45.9,3,160,3,0,0,0,0,0,,,
4,6,24,16,15.1,14.3,92.6,0.011363669,91,1.096,44.7,2,140,0,0,0,0,0,0,,,
4,7,1,15,14.5,13.9,92.6,0.011075962,95,1.100,43.0,2,130,0,0,0,0,0,0,,,
4,7,2,15,14.4,13.8,92.5,0.010972975,94,1.099,42.7,2,90,0,0,0,0,0,0,,,
4,7,3,14.4,14,13.5,92.5,0.010763652,96,1.102,41.6,3,80,0,0,0,0,0,0,,,
4,7,4,14.2,13.7,13.1,92.4,0.010519688,95,1.102,40.8,2,130,0,0,0,0,0,0,,,
4,7,5,13.5,13.1,12.6,92.4,0.010142827,96,1.105,39.1,3,130,0,0,0,0,0,0,,,
4,7,6,13.1,12.6,12.0,92.4,0.009764463,95,1.107,37.8,3,100,0,0,0,0,0,0,,,
4,7,7,14,13.5,12.9,92.4,0.010378667,95,1.103,40.2,4,90,1,48,40,33,150,7,,,
4,7,8,14.6,13.6,12.7,92.4,0.010242756,90,1.101,40.5,3,90,4,329,247,202,450,45,,,
4,7,9,15.6,14.5,13.6,92.5,0.010840445,89,1.097,43.0,1,130,8,616,338,151,228,187,,,
4,7,10,18.2,15.7,14.1,92.6,0.011170886,78,1.088,46.5,5,130,8,857,470,210,252,261,,,
4,7,11,19.8,16.5,14.5,92.6,0.011490556,73,1.081,48.9,3,120,9,1036,495,147,155,349,,,
4,7,12,20.5,17.1,15.1,92.6,0.011957128,72,1.078,50.8,2,90,9,1140,545,162,162,384,,,
4,7,13,21.4,17.3,15.0,92.5,0.011855415,68,1.074,51.5,2,100,10,1162,465,74,76,390,,,
4,7,14,21.8,18.5,16.7,92.5,0.013271425,74,1.070,55.5,5,150,10,1101,440,70,78,370,,,
4,7,15,22,18.5,16.6,92.5,0.013188287,73,1.069,55.5,5,150,10,961,384,61,81,323,,,
4,7,16,21.5,18.6,17.0,92.4,0.013547956,77,1.069,55.9,6,150,9,751,359,106,188,253,,,
4,7,17,21.6,18.4,16.6,92.4,0.013235774,75,1.070,55.2,5,150,8,486,266,119,347,148,,,
4,7,18,19.8,18,16.9,92.4,0.013449475,85,1.076,53.9,6,130,6,183,122,85,650,37,,,
4,7,19,18.5,17,16.0,92.4,0.012688437,87,1.082,50.7,5,130,8,1,1,0,1,0,,,
4,7,20,18.3,17.2,16.4,92.4,0.013027756,90,1.082,51.3,4,130,6,0,0,0,0,0,,,
4,7,21,17.2,16.2,15.4,92.4,0.012223294,91,1.087,48.1,3,140,6,0,0,0,0,0,,,
4,7,22,17.3,16.3,15.5,92.5,0.012291666,91,1.088,48.4,2,100,10,0,0,0,0,0,,,
4,7,23,17.3,16.3,15.5,92.5,0.012291666,91,1.088,48.4,2,90,10,0,0,0,0,0,,,
4,7,24,17.2,16.4,15.7,92.5,0.012457453,93,1.088,48.7,2,90,8,0,0,0,0,0,,,
4,8,1,17,16,15.2,92.5,0.012046199,91,1.090,47.5,2,90,3,0,0,0,0,0,,,
4,8,2,16.5,16,15.5,92.5,0.012253549,95,1.091,47.5,2,120,4,0,0,0,0,0,,,
4,8,3,16.1,15.6,15.1,92.4,0.011946102,95,1.092,46.3,1,120,4,0,0,0,0,0,,,
4,8,4,16,15.5,15.0,92.4,0.011866974,95,1.093,46.0,2,120,0,0,0,0,0,0,,,
4,8,5,16,15.5,15.0,92.4,0.011866974,95,1.093,46.0,2,120,6,0,0,0,0,0,,,
4,8,6,16,15.5,15.0,92.4,0.011866974,95,1.093,46.0,2,90,10,0,0,0,0,0,,,
4,8,7,16,15.5,15.0,92.4,0.011866974,95,1.093,46.0,3,90,10,47,19,3,13,16,,,
4,8,8,16.8,15.9,15.2,92.5,0.012006779,92,1.091,47.2,6,60,10,327,131,21,46,110,,,
4,8,9,17.6,16.2,15.2,92.5,0.012043512,87,1.087,48.1,6,70,8,613,336,150,226,186,,,
4,8,10,18.5,16.5,15.2,92.6,0.012028807,83,1.085,49.0,6,60,8,854,468,209,251,260,,,
4,8,11,19.6,17,15.4,92.7,0.012188093,78,1.082,50.5,5,90,4,1032,775,635,671,141,,,
4,8,12,20.7,17.6,15.8,92.7,0.012503459,75,1.078,52.4,6,70,3,1135,889,742,743,147,,,
4,8,13,22,18.5,16.6,92.6,0.013172139,73,1.070,55.5,5,70,1,1157,951,794,809,157,,,
4,8,14,24.7,19.3,16.5,92.5,0.013163986,62,1.060,58.2,5,110,4,1095,823,674,748,150,,,
4,8,15,24,20.4,18.6,92.5,0.015025084,73,1.059,62.2,5,150,5,955,680,527,694,153,,,
4,8,16,23.8,20,18.1,92.4,0.014546791,72,1.059,60.8,5,120,4,745,560,458,807,102,,,
4,8,17,21.9,19.5,18.2,92.4,0.014627417,81,1.066,59.1,6,150,4,480,361,295,692,66,,,
4,8,18,20,18.4,17.4,92.5,0.013885598,86,1.075,55.2,8,160,8,178,98,43,318,54,,,
4,8,19,19,18.3,17.7,92.5,0.014167816,94,1.079,54.9,6,160,10,1,0,0,0,0,,,
4,8,20,18.8,18,17.3,92.6,0.013834569,93,1.081,53.9,4,160,10,0,0,0,0,0,,,
4,8,21,18.7,18.1,17.5,92.7,0.013993544,95,1.082,54.2,3,150,10,0,0,0,0,0,,,
4,8,22,18.6,18,17.4,92.7,0.013902301,95,1.083,53.8,5,120,8,0,0,0,0,0,,,
4,8,23,18.4,17.9,17.4,92.7,0.013853262,95,1.084,53.5,3,120,5,0,0,0,0,0,,,
4,8,24,18.2,17.8,17.3,92.7,0.013804733,96,1.085,53.2,3,90,10,0,0,0,0,0,,,
4,9,1,18,17.5,17.0,92.7,0.013495582,95,1.086,52.2,2,90,10,0,0,0,0,0,,,
4,9,2,17,16.5,16.0,92.7,0.012636987,95,1.091,49.0,2,80,4,0,0,0,0,0,,,
4,9,3,17,16.5,16.0,92.6,0.01265114,95,1.090,49.0,2,90,10,0,0,0,0,0,,,
4,9,4,17.2,16.6,16.0,92.6,0.012693315,94,1.089,49.3,6,70,10,0,0,0,0,0,,,
4,9,5,17.1,16.5,15.9,92.6,0.012609609,94,1.090,49.0,8,40,10,0,0,0,0,0,,,
4,9,6,16.9,16.4,15.9,92.6,0.012567912,95,1.090,48.7,8,40,10,0,0,0,0,0,,,
4,9,7,17.4,16.8,16.2,92.6,0.012862202,94,1.088,50.0,9,30,10,46,18,3,13,15,,,
4,9,8,18.4,17.4,16.6,92.6,0.013214414,91,1.084,51.9,2,50,0,324,269,225,496,44,,,
4,9,9,18.7,17.2,16.2,92.7,0.01281698,87,1.084,51.2,6,30,3,610,478,399,601,79,,,
4,9,10,20,17.5,16.0,92.8,0.012649004,79,1.081,52.1,6,40,3,850,665,555,667,110,,,
4,9,11,21,18,16.3,92.8,0.012888091,76,1.077,53.7,8,50,4,1027,772,632,668,140,,,
4,9,12,21,17.5,15.5,92.8,0.012234172,72,1.078,52.1,8,50,4,1130,849,695,697,154,,,
4,9,13,22,18,15.8,92.7,0.012488587,69,1.073,53.7,5,80,0,1151,956,798,813,158,,,
4,9,14,24,19,16.4,92.7,0.013005983,64,1.065,57.1,3,120,0,1090,904,755,839,149,,,
4,9,15,26.6,19.8,16.4,92.6,0.013060693,55,1.054,59.9,3,110,0,949,788,658,866,130,,,
4,9,16,26,19.5,16.2,92.5,0.012903878,56,1.055,58.9,2,90,1,739,608,507,892,100,,,
4,9,17,25.1,21,19.0,92.4,0.015472076,70,1.053,64.5,7,170,1,474,390,326,686,64,,,
4,9,18,22.3,19.8,18.4,92.5,0.014868649,80,1.065,60.1,6,160,0,172,143,120,839,24,,,
4,9,19,20.1,19,18.2,92.6,0.014646732,91,1.075,57.3,8,160,10,0,0,0,0,0,,,
4,9,20,19.7,18,16.9,92.6,0.013459764,85,1.078,53.8,7,180,10,0,0,0,0,0,,,
4,9,21,19.2,18,17.1,92.7,0.01365231,90,1.081,53.8,7,170,10,0,0,0,0,0,,,
4,9,22,19,17.6,16.6,92.7,0.013209647,88,1.083,52.5,5,140,10,0,0,0,0,0,,,
4,9,23,19.4,17.8,16.8,92.8,0.013289704,86,1.082,53.1,4,120,10,0,0,0,0,0,,,
4,9,24,19.3,17.7,16.6,92.8,0.013200243,86,1.083,52.8,3,100,10,0,0,0,0,0,,,
4,10,1,18.6,18,17.4,92.7,0.013902301,95,1.083,53.8,2,90,4,0,0,0,0,0,,,
4,10,2,18.2,17.7,17.2,92.7,0.013673383,95,1.085,52.8,2,90,3,0,0,0,0,0,,,
4,10,3,18.1,17.6,17.1,92.6,0.013599444,95,1.084,52.6,2,90,4,0,0,0,0,0,,,
4,10,4,17.8,17.4,16.9,92.6,0.013464104,96,1.085,51.9,3,60,9,0,0,0,0,0,,,
4,10,5,17.7,17.2,16.7,92.6,0.013247552,95,1.086,51.3,3,90,10,0,0,0,0,0,,,
4,10,6,18.1,17.7,17.2,92.6,0.013730365,96,1.084,52.9,2,90,10,0,0,0,0,0,,,
4,10,7,18.2,17.7,17.2,92.7,0.013673383,95,1.085,52.8,2,60,10,45,18,3,12,15,,,
4,10,8,18.6,17.8,17.1,92.7,0.013638084,93,1.083,53.2,0,0,6,321,214,149,328,65,,,
4,10,9,18.4,17.7,17.1,92.8,0.013574795,94,1.085,52.8,4,60,10,607,243,39,59,204,,,
4,10,10,19.6,17.6,16.3,92.8,0.012945033,83,1.082,52.4,3,40,10,846,338,54,65,284,,,
4,10,11,20.7,18.3,16.9,92.8,0.013411848,80,1.077,54.7,5,100,4,1023,769,629,665,140,,,
4,10,12,21.3,19.2,18.0,92.8,0.014389467,83,1.073,57.8,7,60,5,1125,802,621,622,181,,,
4,10,13,23.2,20.3,18.8,92.7,0.015177183,78,1.064,61.8,6,30,4,1146,861,705,718,157,,,
4,10,14,23.5,19.5,17.4,92.6,0.013925818,70,1.064,58.9,6,50,4,1084,815,667,740,148,,,
4,10,15,25,19.5,16.7,92.5,0.013319091,61,1.058,58.9,4,80,4,943,709,580,764,129,,,
4,10,16,26.5,19,15.1,92.5,0.012003018,51,1.055,57.1,3,80,4,733,551,451,792,100,,,
4,10,17,26.2,19.2,15.6,92.4,0.012419794,53,1.054,57.8,5,100,4,469,352,288,679,64,,,
4,10,18,24,20,18.0,92.4,0.014463375,70,1.059,60.8,4,140,1,167,137,115,774,23,,,
4,10,19,22.5,20.5,19.4,92.4,0.015817522,84,1.062,62.7,6,160,0,0,0,0,0,0,,,
4,10,20,22,20.8,20.0,92.5,0.016452781,90,1.064,63.8,5,160,4,0,0,0,0,0,,,
4,10,21,21.4,20.4,19.7,92.5,0.016113209,92,1.067,62.3,6,130,5,0,0,0,0,0,,,
4,10,22,20.5,19.8,19.2,92.6,0.015603871,94,1.072,60.1,0,0,9,0,0,0,0,0,,,
4,10,23,19.8,19.2,18.6,92.6,0.015049756,95,1.075,58.0,0,0,9,0,0,0,0,0,,,
4,10,24,19.4,18.8,18.2,92.6,0.014663723,95,1.077,56.6,0,0,4,0,0,0,0,0,,,
4,11,1,18.6,17.8,17.1,92.6,0.013653502,93,1.082,53.2,3,110,6,0,0,0,0,0,,,
4,11,2,18.3,17.9,17.4,92.5,0.013926028,96,1.082,53.6,2,50,10,0,0,0,0,0,,,
4,11,3,18.1,18,17.7,92.5,0.014142091,99,1.082,53.9,3,40,10,0,0,0,0,0,,,
4,11,4,18.1,18,17.7,92.5,0.014142091,99,1.082,53.9,3,40,10,0,0,0,0,0,,,
4,11,5,18,18,17.7,92.4,0.014199512,100,1.081,54.0,1,40,6,0,0,0,0,0,,,
4,11,6,18.3,17.8,17.3,92.4,0.013809429,95,1.081,53.3,3,30,10,0,0,0,0,0,,,
4,11,7,18.1,17.6,17.1,92.5,0.013614697,95,1.083,52.6,4,40,10,43,17,3,12,15,,,
4,11,8,18,17.5,17.0,92.6,0.013510702,95,1.085,52.2,2,20,10,319,127,20,45,107,,,
4,11,9,18.4,17.8,17.2,92.6,0.013736817,95,1.083,53.2,2,30,10,604,241,39,58,203,,,
4,11,10,20,18.4,17.4,92.7,0.013853505,86,1.078,55.1,4,30,8,842,462,206,247,256,,,
4,11,11,21.6,18.9,17.4,92.7,0.013866757,78,1.072,56.8,3,360,3,1018,797,665,703,132,,,
4,11,12,23.6,19.4,17.2,92.7,0.01372683,69,1.065,58.5,3,330,0,1120,930,776,778,153,,,
4,11,13,25.5,19.5,16.5,92.5,0.013111408,58,1.057,58.9,4,330,1,1141,938,783,797,155,,,
4,11,14,28.4,19.4,14.8,92.5,0.011770289,44,1.049,58.4,3,260,4,1078,810,663,736,147,,,
4,11,15,28.4,19.2,14.5,92.4,0.011509836,43,1.048,57.8,3,280,6,937,624,435,572,189,,,
4,11,16,28.8,18.7,13.3,92.3,0.010677767,39,1.047,56.1,2,330,6,727,484,337,591,147,,,
4,11,17,26.1,20,17.0,92.3,0.013606848,58,1.052,60.8,6,180,6,463,308,215,612,93,,,
4,11,18,21.6,18.5,16.8,92.4,0.013370776,75,1.069,55.6,7,200,6,162,108,75,487,33,,,
4,11,19,21.8,17.9,15.7,92.4,0.01248626,70,1.070,53.5,2,210,4,0,0,0,0,0,,,
4,11,20,22,17.5,15.0,92.4,0.011880316,65,1.070,52.2,3,160,0,0,0,0,0,0,,,
4,11,21,20.6,17.6,15.9,92.5,0.012575368,76,1.075,52.5,3,50,0,0,0,0,0,0,,,
4,11,22,20.5,18,16.5,92.5,0.013142656,79,1.075,53.9,1,40,3,0,0,0,0,0,,,
4,11,23,20.3,19.3,18.6,92.5,0.01499745,91,1.072,58.4,1,40,4,0,0,0,0,0,,,
4,11,24,19.8,18.8,18.1,92.5,0.014513183,91,1.075,56.6,0,0,4,0,0,0,0,0,,,
4,12,1,19.4,17.8,16.8,92.5,0.013335932,86,1.079,53.2,0,0,5,0,0,0,0,0,,,
4,12,2,18,17.5,17.0,92.5,0.013525855,95,1.083,52.3,0,0,8,0,0,0,0,0,,,
4,12,3,16.5,16.3,15.9,92.5,0.01262374,98,1.091,48.4,2,200,5,0,0,0,0,0,,,
4,12,4,16.5,16.5,16.2,92.4,0.012887299,100,1.089,49.1,4,170,0,0,0,0,0,0,,,
4,12,5,15.7,15.7,15.4,92.4,0.012233054,100,1.093,46.6,4,200,10,0,0,0,0,0,,,
4,12,6,16.5,16.5,16.2,92.4,0.012887299,100,1.089,49.1,2,170,10,0,0,0,0,0,,,
4,12,7,16.8,16.8,16.5,92.6,0.013111666,100,1.090,50.0,2,170,10,42,13,1,3,12,,,
4,12,8,17.4,17.1,16.7,92.6,0.013244056,97,1.087,50.9,3,200,8,316,173,77,169,96,,,
4,12,9,18.7,18,17.4,92.7,0.013860621,94,1.083,53.8,3,190,6,600,400,278,419,121,,,
4,12,10,19.5,18,17.0,92.7,0.013527397,87,1.080,53.8,5,180,6,838,558,389,467,169,,,
4,12,11,21.5,18.4,16.7,92.7,0.013229208,75,1.073,55.1,5,180,8,1014,556,248,262,308,,,
4,12,12,22.4,18.1,15.7,92.7,0.012455032,67,1.071,54.1,6,170,6,1115,742,517,518,225,,,
4,12,13,22.9,18.5,16.1,92.7,0.01278223,67,1.069,55.4,7,150,8,1135,623,277,282,345,,,
4,12,14,25,18.5,15.1,92.6,0.011928024,55,1.062,55.4,6,150,8,1073,588,262,291,326,,,
4,12,15,24.3,19,16.2,92.6,0.012898065,62,1.063,57.1,8,160,9,931,445,132,173,313,,,
4,12,16,23,19,16.9,92.5,0.013454848,70,1.065,57.2,7,150,9,722,345,102,179,243,,,
4,12,17,21.5,18.7,17.1,92.5,0.013667713,78,1.070,56.2,8,180,6,457,304,212,601,92,,,
4,12,18,20.6,18.2,16.8,92.6,0.013351427,80,1.075,54.5,6,190,9,156,75,22,139,53,,,
4,12,19,19,17.6,16.6,92.7,0.013209647,88,1.083,52.5,7,190,10,0,0,0,0,0,,,
4,12,20,18,17.1,16.4,92.7,0.012979795,92,1.087,50.9,6,210,10,0,0,0,0,0,,,
4,12,21,17.2,16.7,16.2,92.8,0.012790412,95,1.091,49.6,4,180,10,0,0,0,0,0,,,
4,12,22,17,16.5,16.0,92.8,0.012622866,95,1.092,49.0,4,190,10,0,0,0,0,0,,,
4,12,23,17,16.6,16.1,92.8,0.01274794,96,1.092,49.3,3,180,10,0,0,0,0,0,,,
4,12,24,17.2,16.8,16.3,92.9,0.012902114,96,1.092,49.9,2,200,10,0,0,0,0,0,,,
4,13,1,17,16.5,16.0,92.8,0.012622866,95,1.092,49.0,3,200,10,0,0,0,0,0,,,
4,13,2,17,16.5,16.0,92.8,0.012622866,95,1.092,49.0,2,170,10,0,0,0,0,0,,,
4,13,3,16.9,16.4,15.9,92.8,0.012539824,95,1.093,48.6,2,190,9,0,0,0,0,0,,,
4,13,4,16.9,16.4,15.9,92.7,0.012553853,95,1.092,48.7,2,200,9,0,0,0,0,0,,,
4,13,5,16.6,16.1,15.6,92.7,0.012307348,95,1.093,47.7,1,180,8,0,0,0,0,0,,,
4,13,6,16.8,16.3,15.8,92.7,0.012471203,95,1.092,48.4,2,120,10,0,0,0,0,0,,,
4,13,7,16.8,16.3,15.8,92.8,0.012457267,95,1.093,48.3,2,120,10,41,16,3,11,14,,,
4,13,8,17.5,16.4,15.6,92.8,0.0122908,90,1.091,48.6,1,140,10,313,125,20,44,105,,,
4,13,9,18,16.6,15.6,92.9,0.012318583,87,1.090,49.2,2,190,9,597,285,85,127,201,,,
4,13,10,20.4,17.2,15.3,92.9,0.012082115,74,1.082,51.1,1,150,8,834,458,204,245,254,,,
4,13,11,21,17,14.7,92.9,0.011579206,68,1.080,50.4,3,130,5,1010,719,557,588,162,,,
4,13,12,21.8,17,14.2,92.9,0.011248441,63,1.078,50.4,5,180,5,1110,791,613,614,178,,,
4,13,13,23,17.8,14.9,92.9,0.011780744,61,1.073,53.0,3,160,5,1130,805,623,635,182,,,
4,13,14,22.8,18.5,16.2,92.8,0.012807671,67,1.071,55.4,6,180,9,1067,510,151,168,359,,,
4,13,15,21.8,19,17.4,92.8,0.013904363,78,1.072,57.1,6,180,6,926,616,429,564,187,,,
4,13,16,21.5,18.9,17.4,92.7,0.013908414,79,1.072,56.8,4,180,9,716,342,101,177,241,,,
4,13,17,19.5,18.5,17.8,92.8,0.01418084,91,1.080,55.5,5,190,10,452,181,29,81,152,,,
4,13,18,18.4,18,17.5,92.8,0.013970088,96,1.085,53.8,6,220,10,151,60,10,58,51,,,
4,13,19,18,17.6,17.1,92.8,0.013610687,96,1.087,52.5,5,200,10,0,0,0,0,0,,,
4,13,20,17.6,17.2,16.7,92.8,0.013259545,96,1.089,51.2,9,200,10,0,0,0,0,0,,,
4,13,21,17.4,17.1,16.7,92.9,0.013199969,97,1.091,50.8,8,180,10,0,0,0,0,0,,,
4,13,22,17.2,16.9,16.5,92.9,0.013028615,97,1.092,50.2,9,180,10,0,0,0,0,0,,,
4,13,23,17,16.6,16.1,93.0,0.0127196,96,1.094,49.2,8,160,10,0,0,0,0,0,,,
4,13,24,16.8,16.4,15.9,93.0,0.012553383,96,1.095,48.6,7,150,10,0,0,0,0,0,,,
4,14,1,16.8,16.3,15.8,93.0,0.012429487,95,1.096,48.3,7,170,10,0,0,0,0,0,,,
4,14,2,16.4,15.9,15.4,93.0,0.01210478,95,1.098,47.0,7,160,10,0,0,0,0,0,,,
4,14,3,16.6,16.1,15.6,92.9,0.012279874,95,1.096,47.7,7,170,10,0,0,0,0,0,,,
4,14,4,16.4,16,15.5,92.9,0.01224033,96,1.096,47.4,7,160,10,0,0,0,0,0,,,
4,14,5,16.3,16,15.6,92.8,0.012295453,97,1.095,47.4,9,160,10,0,0,0,0,0,,,
4,14,6,16,15.7,15.3,92.9,0.012041508,97,1.098,46.5,9,150,10,0,0,0,0,0,,,
4,14,7,16,15.6,15.1,92.9,0.011920889,96,1.098,46.2,7,160,10,40,16,3,10,13,,,
4,14,8,16,15.6,15.1,92.9,0.011920889,96,1.098,46.2,6,160,10,311,124,20,42,104,,,
4,14,9,16.1,15.6,15.1,93.0,0.0118662,95,1.099,46.1,5,180,10,594,237,38,56,199,,,
4,14,10,17,16,15.2,93.1,0.011964353,91,1.097,47.3,8,180,9,831,397,118,140,279,,,
4,14,11,17.1,16.5,15.9,93.1,0.01253916,94,1.096,48.8,9,170,10,1005,402,64,68,338,,,
4,14,12,18,16.5,15.5,93.1,0.012165697,87,1.093,48.8,6,120,10,1105,442,71,71,371,,,
4,14,13,18.1,16.5,15.4,93.1,0.012124232,86,1.092,48.8,8,160,9,1124,538,159,163,378,,,
4,14,14,18,17,16.2,93.0,0.012808502,91,1.091,50.5,5,180,9,1061,507,150,168,357,,,
4,14,15,17.5,16.9,16.3,92.9,0.01290389,94,1.091,50.2,8,170,10,920,368,59,78,309,,,
4,14,16,17.8,16,14.8,92.9,0.011660102,84,1.092,47.3,8,180,8,710,389,173,310,216,,,
4,14,17,17.2,15.8,14.8,92.9,0.011665299,87,1.094,46.7,9,180,10,446,178,29,83,150,,,
4,14,18,16.5,15.1,14.1,93.0,0.011105511,87,1.099,44.6,9,160,8,146,80,36,216,44,,,
4,14,19,15.4,14.5,13.7,93.0,0.010861282,91,1.104,42.9,5,170,10,0,0,0,0,0,,,
4,14,20,14.8,14.1,13.4,93.1,0.010639993,93,1.108,41.7,8,160,10,0,0,0,0,0,,,
4,14,21,14.5,14,13.4,93.1,0.010650719,95,1.109,41.4,5,160,5,0,0,0,0,0,,,
4,14,22,14.5,14,13.4,93.1,0.010650719,95,1.109,41.4,6,130,4,0,0,0,0,0,,,
4,14,23,14.4,14,13.5,93.1,0.01069201,96,1.109,41.4,3,130,4,0,0,0,0,0,,,
4,14,24,14.5,14,13.4,93.1,0.010650719,95,1.109,41.4,5,140,6,0,0,0,0,0,,,
4,15,1,14.3,13.7,13.1,93.1,0.010396433,94,1.110,40.6,4,160,6,0,0,0,0,0,,,
4,15,2,14.3,13.8,13.2,93.0,0.010519995,95,1.109,40.9,3,140,4,0,0,0,0,0,,,
4,15,3,14,13.5,12.9,93.0,0.010309248,95,1.110,40.0,3,140,8,0,0,0,0,0,,,
4,15,4,13.8,13.1,12.4,93.0,0.009951638,93,1.111,38.9,8,150,10,0,0,0,0,0,,,
4,15,5,13.8,13.2,12.6,92.9,0.010072291,94,1.110,39.2,6,140,8,0,0,0,0,0,,,
4,15,6,13.7,13.2,12.6,92.9,0.010113505,95,1.110,39.2,3,150,3,0,0,0,0,0,,,
4,15,7,13.5,13.1,12.6,92.9,0.010086452,96,1.111,39.0,3,150,4,39,29,24,91,5,,,
4,15,8,13.8,13.3,12.7,93.0,0.010170824,95,1.111,39.5,1,170,10,308,123,20,41,103,,,
4,15,9,14.5,13.8,13.1,93.0,0.010437466,93,1.108,40.9,2,150,10,590,236,38,56,198,,,
4,15,10,16,14.1,12.7,93.1,0.010145005,82,1.104,41.7,5,120,9,827,395,117,139,278,,,
4,15,11,15,13.5,12.3,93.1,0.009885643,85,1.108,40.0,7,140,10,1001,400,64,67,336,,,
4,15,12,16.7,14.7,13.3,93.1,0.010543144,82,1.101,43.4,5,140,10,1100,440,70,71,370,,,
4,15,13,17.2,15.1,13.7,93.1,0.010803526,81,1.098,44.6,5,140,10,1119,448,72,73,376,,,
4,15,14,17.8,15.3,13.6,93.0,0.010804765,78,1.095,45.2,5,150,8,1055,579,258,288,321,,,
4,15,15,18,14,11.3,92.9,0.009233039,66,1.096,41.4,7,130,8,914,501,223,297,278,,,
4,15,16,18,14,11.3,92.9,0.009233039,66,1.096,41.4,8,150,8,704,386,172,306,214,,,
